vol	issue	month	year	file_name	country	region_en	region	region_local	latitude	longitude	country_db	caption_title	caption														
92	5	Nov	1947	vol-92_no-05_Nov-1947_07.jpg	India	Delhi	Delhi		28.704	77.103	India	Differing Religions Split India into Two Dominions	"Political boundaries still are too indefinite for accurate mapping, but Pakistan roughly corresponds to the two large Moslem areas in black. Most of the rest of India is under the Hindu Dominion's flag. New Delhi is the capital of Hindu India; Karachi of Moslem Pakistan. Soon after Britain withdrew, bloody fighting between the Moslems and the Sikhs and Hindus broke out in the Punjab, Calcutta, Delhi, and elsewhere."														
92	5	Nov	1947	vol-92_no-05_Nov-1947_08.jpg	India	Delhi	Delhi		28.704	77.103	India	"Hindu India's Flag Is Raised in Washington, D. C."	"The saffron, white, and green banner bears Asoka's wheel, symbol of India's ancient culture, in blue. Participating in the ceremony are Samuel S. Stratton, of the Far Eastern Commission; Indian Ambassador M. Asaf Ali; and Col. B. N. Kaul, his Military Attaché."														
92	5	Nov	1947	vol-92_no-05_Nov-1947_09.jpg	India	Delhi	Delhi		28.704	77.103	India	Beads and Feathers Adorn a Naga Soldier; an Indian Mother Receives Britain's Tribute to a Heroic Son	The warrior led his tribesmen to New Delhi for a dance festival. Viscount Wavell pins the George Cross on the sari of a woman whose son died in the war.														
92	5	Nov	1947	vol-92_no-05_Nov-1947_10.jpg	India	Delhi	Delhi		28.704	77.103	India	"Past the Colonnaded Parliamentary Rotunda, Indian and English Government Workers Cycle to Their Secretariat Jobs"															
92	5	Nov	1947	vol-92_no-05_Nov-1947_11.jpg	India	Delhi	Delhi		28.704	77.103	India	Crossed Lances Salute the Union of Two Distinguished British Families	"Capt. Peter Longmore, son of Air Chief Marshal Sir Arthur Longmore, and the former Felicity Ann Wavell, daughter of Viscount Wavell, leave a New Delhi church after their wedding."														
																											
92	6	Dec	1947	vol-92_no-06_Dec-1947_01.jpg	USA	Louisiana	Louisiana		30.519	-91.521	United States of America	Camelhas Adorn Daughters of Old France in Louisiana	Flowers and rich Acadian tradition flourish in French-speaking Lafayette.														
92	6	Dec	1947	vol-92_no-06_Dec-1947_02.jpg	USA	Louisiana	Louisiana		30.519	-91.521	United States of America	World Traders Confer at New Orleans' International House	"Here agents of American importers and exporters meet with overseas buyers and sellers. For their use, bilingual stenographers, trade advisers, and an up-to-the-minute trade reference library are provided."														
92	6	Dec	1947	vol-92_no-06_Dec-1947_03.jpg	USA	Louisiana	Louisiana		30.519	-91.521	United States of America	Louisiana's Towering Capitol Scratches the Clouds over Baton Rouge	"Visible leagues away, this glistening edifice is a popular landmark for pilots. Each of its 48 steps is marked with the name of a State and the date of its entry into the Union."														
92	6	Dec	1947	vol-92_no-06_Dec-1947_04.jpg	USA	Louisiana	Louisiana		30.519	-91.521	United States of America	Freight Trains Board a New Orleans Ship for an Ocean Trip	"Seatrain New Jersey is taking on 93 loaded tank and freight cars. From Belle Chasse, near Orleans, Seatrain Lines, Inc., operates nonbreak bulk service to Habana, Cuba, and to Edgewater, New Jersey. It also operates between Texas City, Texas, and New York. Each Seatrain has four decks with a mile of track for handling a capacity load of 100 freight cars."														
																											
93	1	Jan	1948	vol-93_no-01_Jan-1948_01.jpg	North America	The Caribbean	The Caribbean		21.469	-78.657		Grenada's Dead Rest Beside the Seaside Cliff Where Indians Committed Suicide 300 Years Ago	"Rather than surrender to the pursuing French, the Carib warriors threw their women and children over and then jumped to their death from ""Caribs' Leap,"" Le Morne des Sauteurs, in 1650. The Reverend Father Brian Proudman, a wartime ""aerial bishop"" with the RAF, looks over the scene."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_02.jpg	North America	The Caribbean	The Caribbean		21.469	-78.657		Mother and Baby Tour St. Kitts Three Days after a Fuzzy Advent	"Patient donkeys, beloved by children, do a large share of the West Indies' work. This mother wears a cradle for carrying sugar cane. Chaff from harvested stalks litters the field."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_03.jpg	North America	The Caribbean	The Caribbean		21.469	-78.657		"Laura, the Man-hating Parrot, Poses with a Distrustful Eye on the Cameraman"	"A hotel's pet at Basseterre, St. Kitts, Laura seldom misses an opportunity to sneak up on a trousered leg and bestow a stealthy nip. For women, such as the hotel maid, Laura willingly ""sings."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_04.jpg	North America	The Caribbean	The Caribbean		21.469	-78.657		"On the Lush Island of Grenada There Is a ""Desert' on Which Giant Cacti Thrive"	"Mountains on the island's windward side a few miles away may catch 156 inches of rain, but flat Saline Point gets only 30. Sheep graze on a hardy imported grass. Two models indicate the stature of this Cereus griseus."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_05.jpg	North America	The Caribbean	The Caribbean		21.469	-78.657		Here Lived the Immortal Lord Nelson	"At English Harbour, Antigua, Nelson commanded H. M. S. Boreas from 1784 to 1787. His old home is restored. Its original furniture was sold when English Harbour's dockyard was abandoned."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_06.jpg	North America	The Caribbean	The Caribbean		21.469	-78.657		Produce of Sea and Sun . .. Salt from the West Indies	"On Great Inagua, Bahamas, a foreman inspects a shovelful pried from the bottom of a salt pan. Sluice gates admit ocean brine; tropic sun and constant trade winds evaporate the water quickly, leaving salt."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_07.jpg	North America	The Caribbean	The Caribbean		21.469	-78.657		Carib Swings at Anchor under an Arm of the Crucifix Overlooking Bourg des Saintes in the Iles des Saintes	"Fort Napoleon looks down from the hill. Guadeloupe looms across the channel. Maneuvering in these waters, Rodney defeated de Grasse in the Battle of the Saints. By this celebrated engagement Britain gained control of the seas in the West Indies and won the war with France."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_08.jpg	North America	The Caribbean	The Caribbean		21.469	-78.657		"Here the Infant United States Flag Received Its First Foreign Salute, November 16, 1776"	"In Fort Orange, St. Eustatius, an old Dutch cannon points to sea. During the Revolution, similar guns acknowledged the nationality of the Baltimore privateer Andrew Doria. The Netherlands flag still flies over the island."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_09.jpg	Marshall Islands	Bikini Atoll	Bikini Atoll	Pikinni	11.607	165.377	Marshall Islands	"Everyone Gets a ""Drumstick"" When Octopus Is Served"	"As prepared by their Marshallese companion, the authors report, this dish was more palatable than it looked. After cooking, the skin with its suction disks was stripped off, leaving an opaque, white, rubbery meat. Members of the Navy party pursued the cephalopods to their underwater lairs."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_10.jpg	Marshall Islands	Bikini Atoll	Bikini Atoll	Pikinni	11.607	165.377	Marshall Islands	"To an Expert, Opening Coconuts Without a Machete Is Easy "	"Navy annals record cases of wartime castaways going hungry because they did not know the simple technique demonstrated here. Goniske pries off the tough husk in strips by thrusting the nut downward against a hard, sharpened stick anchored in the ground."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_11.jpg	Marshall Islands	Bikini Atoll	Bikini Atoll	Pikinni	11.607	165.377	Marshall Islands	"Fortunes of War Make Uncle Sam, Instead of the Mikado, Their Guardian"	"Future welfare of Marshallese children and adults is guided by United States Navy civil government officials. For youngsters aged 6 to 14, attendance at Navy-supervised schools is compulsory. Subjects include English. Under Japan's 30-year rule, the islanders received limited schooling from American missionaries."														
93	1	Jan	1948	vol-93_no-01_Jan-1948_12.jpg	Marshall Islands	Bikini Atoll	Bikini Atoll	Pikinni	11.607	165.377	Marshall Islands	"Micronesian ""Know-how' Proves Handy in Weaving a Palm-frond Sleeping Mat"	"The authors found Goniske. their Marshallese companion, a walking compendium of tips on primitive survival. Here he deftly fashions split coconut fronds into bedding. to be placed over a layer of leaves."														
																											
93	2	Feb	1948	vol-93_no-02_Feb-1948_01.jpg	USA	Nevada	Nevada		30.803	-116.419	United States of America	"Chief Joseph, Somber Leader of the Nez Percé, Was the Xenophone of American Indians"	"His masterful retreat of more than 1,000 miles in a war with U.S.troops in 1877 has been compared to the ancient Greek's famous retreat of the Ten Thousand. Military and tactical skill won Joseph the title ""greatest of Indian strategists."" He was noted for humaneness in warfare. The ""pierced noses"" lived along the lower Snake River and its tributaries in parts of present Idaho, Oregon, and Washington."														
93	2	Feb	1948	vol-93_no-02_Feb-1948_02.jpg	USA	Nevada	Nevada		30.803	-116.419	United States of America	By a Campfire's Eerie Light the Prophet Wovoka Spellbinds His People with Promises of Life after Death	"Late in 1888 the moody young Paiute medicine man fell ill. During a solar eclipse his fevered brain imagined a journey to the spirit world. He ""returned"" to preach that peace and virtue would reunite Indians with departed loved ones in a happy land. Chief ritual of the cult was an elaborate Ghost Dance, during which frenzied devotees often went into lengthy trances. From Nevada the new religion spread east to the Missouri River. Its doctrines helped cause a Sioux uprising in 1890. At times local agents prohibited the dance to avoid disorder. Many Western Indian dances still use Ghost Dance features."														
93	2	Feb	1948	vol-93_no-02_Feb-1948_03.jpg	USA	Nevada	Nevada		30.803	-116.419	United States of America	"Laced to the Chin in HIs Elkskin Cradle, a Small Ute Brave Naps while Sister Poses Him"	"J.K.Hillers, famed early photographer of Indians, made this picture some 75 years ago while accompanying Maj. John W. Powell on his explorations of the Southwest. his results were excellent despite cumbersome equipment and difficult field conditions."														
93	2	Feb	1948	vol-93_no-02_Feb-1948_04.jpg	USA	Nevada	Nevada		30.803	-116.419	United States of America	The Tepee-dwelling Cayuse of Washington and Oregon Bred Tough Little Ponies Which Took Their Tribal Name	"The wiry ""cayuse"" pony became  famous throughout the West. Full-blooded Cayuse Indians had disappeared by 1902. Blaming white men for an epidemic in 1847, they massacred the famous missionary, Dr. Marcus Whiteman, his wife, and 12 others, and destroyed his mission. Its site is now a national monument."														
93	2	Feb	1948	vol-93_no-02_Feb-1948_05.jpg	Liberia	Liberia	Liberia		6.428	-9.430	Liberia	If It Please Your Honor—a Liberian Pleader in Magistrate's Court	"Such modern methods of handing down justice have not yet penetrated far into the interior, where tribal chiefs often are judge and jury. This courtroom is near Roberts Field, where Liberians came into close contact with American soldiers "														
93	2	Feb	1948	vol-93_no-02_Feb-1948_06.jpg	Liberia	Liberia	Liberia		6.428	-9.430	Liberia	"A Shot of Serum, and Mr. Porker Is Immune to Hog Cholera"	"Here United States agricultural specialists help Liberian farmers improve their hog-raising methods. Since 1944, a U.S.mission to Liberia, first a project of the Foreign Economic Administration and now under the State Department, has been helping that nation build up its agriculture, mining, and transportation."														
93	2	Feb	1948	vol-93_no-02_Feb-1948_07.jpg	Liberia	Liberia	Liberia		6.428	-9.430	Liberia	He Can Repair a Torn Garment While You Wait	"This outdoor tailor shop attracts customers on the main business street of Monrovia. American sewing machines have penetrated to the remotest parts of the world, including the deepest corners of the African jungle. Mandingo traders, Kru fishermen, Buzi chieftains, Bassa houseboys, and Americo-Liberians of every rank mingle in the capital's trading district. "														
93	2	Feb	1948	vol-93_no-02_Feb-1948_08.jpg	Liberia	Liberia	Liberia		6.428	-9.430	Liberia	"Proudly a Color Guard Escorts Liberia's Flag, Patterned after Old Glory"	"The national emblem  heads a parade through the streets of Monrovia, the capital, at a quarterly inspection of the Liberian Army. United States Army instructors staffed its officers' training school during the war."														
93	2	Feb	1948	vol-93_no-02_Feb-1948_09.jpg	Liberia	Liberia	Liberia		6.428	-9.430	Liberia	An Animated Haystack with Ebony Head Dances to the Throb of Drums. It Drives Away Evil Spirits	"Coarse, shaggy fiber covers even the head of the busy devil inside. Hand-carved mask is held above it on a stick. Most of the tribemen are unaware that a human being is within the bulky costume. Hinterland Liberians cling to ancient superstitions, but the men have adopted white undershirts and shorts. When the photographer came close, a chief warned him not to point a finger at the dancer. ""You'll get sick,"" he said. ""Better not go near the devils. If their breath touch you, it burn!"" "														
93	2	Feb	1948	vol-93_no-02_Feb-1948_10.jpg	Liberia	Liberia	Liberia		6.428	-9.430	Liberia	Even Baby Is Treated to Daubs of White Clay Make-up	"Use of this cheap and plentiful ""cosmetic"" is a beauty ""must"" for mother. The thatch roof Liberian village in which they live borders a growth of rubber trees on the Firestone plantation, where baby's father works."														
93	2	Feb	1948	vol-93_no-02_Feb-1948_11.jpg	Liberia	Liberia	Liberia		6.428	-9.430	Liberia	Liberia Exports Part of Its Rubber as Liquid Latex	This shipment belonged to the U.S. Reconstruction Finance Corporation. 														
																											
93	3	March	1948	vol-93_no-03_Mar-1948_01.jpg	China	Shanghai	Shanghai	上海	31.230	121.474	China	No Escalators—Take the Steps!	"With baskets of potatoes and other produce hung from poles across their shoulders, CHinese trot up and down the narrow stepped streets in Chungking. Wealthier persons ride up and down the steep flights in sedan chairs. These walls and paving blocks survived the Japanese bombing, but most of the houses in the distance are new."														
93	3	March	1948	vol-93_no-03_Mar-1948_02.jpg	China	Shanghai	Shanghai	上海	31.230	121.474	China	Shanghai's Teeming Bund Faces a Wide Curve of the Hwang Pu River	"Here, 15 miles from the Yangtze, is China's biggest city. Sampans, lighters, and small river steamers tie up along the waterfront. Big ships dock upriver or downriver. Anchored in midstream is the cruiser U.S.S. Los Angeles."														
93	3	March	1948	vol-93_no-03_Mar-1948_03.jpg	China	Shanghai	Shanghai	上海	31.230	121.474	China	Tall Temples of Trade Crowd Its Busy Business District	"Rectangular building facing the Bund is the Bank of China; clock tower marks Customs Building. Center tall structure is the New Development BUilding, containing U.S.Consulate General."														
93	3	March	1948	vol-93_no-03_Mar-1948_04.jpg	China	Shanghai	Shanghai	上海	31.230	121.474	China	"In Chinese, English, and in Pictures This Nanking Dairy Advertises Its Business"	"Here, say the characters, is sold fresh milk from thoroughbred cows and Swiss goats. Such dairies are still rare in China, and pasteurization plants almost unknown. Efforts are being made to improve herds and to provide customers with a sanitary milk supply. "														
93	3	March	1948	vol-93_no-03_Mar-1948_05.jpg	Australia	Arnhem Land	Arnhem Land		-12.622	134.925	Australia	From Her Tiara Dangle Six Crocodile Teeth	"Though she is but 12 years old, this girl is a bride, for early marriage is normal in Arnhem Land. Like a white woman, she is her husband's partner, not his slave. As her lost is not unduly hard, her disposition is good."														
93	3	March	1948	vol-93_no-03_Mar-1948_06.jpg	Australia	Arnhem Land	Arnhem Land		-12.622	134.925	Australia	"With a Dog, His Sole Companion, the Author Meets ""King"" Wongo and HIs Ghostly Hunters"	"Caledon Bay huntsmen smear bodies with gray mud, hoping to deceive the red kangaroo's eyes and nose. They admired Tiger, Dr. Thomson's kangaroo dog, a deerhound-greyhound cross, for his speed and prowess. The group poses in front of the author's crude darkroom."														
93	3	March	1948	vol-93_no-03_Mar-1948_07.jpg	Australia	Arnhem Land	Arnhem Land		-12.622	134.925	Australia	Members of the Men's Club Squat Around a Make-believe Water Hole and Chant about Mythical Ancestors' Herculean Deeds	"Women, who share the clan's hunting rights, are taboo at its sacred ""sings."" Such corroborees re-enact in pantomime the exploits of heroes who supposedly charactered the clan's way of life. By settling down with the aborigines, the author learned their language, costumes, and beliefs."														
93	3	March	1948	vol-93_no-03_Mar-1948_08.jpg	Australia	Arnhem Land	Arnhem Land		-12.622	134.925	Australia	Packaged for a Cannibal Ritual—Human Flesh	"On his forehead a Glyde River man bears a parcel of dried blood; on his back he carries flesh. Both were taken from a victim overcome by a medicine man's magic. Eaten ceremonially, they are supposed to make hunters fearless and lucky. Cannibalism to satisfy the appetite is taboo in Arnhem Land."														
93	3	March	1948	vol-93_no-03_Mar-1948_09.jpg	Australia	Arnhem Land	Arnhem Land		-12.622	134.925	Australia	"Raiwalla, the Author's Faithful Guide in the Bush"	"In World War II, Raiwalla followed Dr. Thomson into the Australian Army and became a corporal. Now he is back in Arnhem Land, his birthplace, where he is renowned as a fighter in single combat. His scars, worn as a sign of maturity, were produced by cutting flesh and rubbing mud into the wounds. "														
93	3	March	1948	vol-93_no-03_Mar-1948_10.jpg	Australia	Arnhem Land	Arnhem Land		-12.622	134.925	Australia	Aboriginal Spearmaker in His Munitions Factory Chips Flint as the Red Men Did	"This artisan uses a flaking technique now known to only a few old men. Ngillipidgi quarry, lying in a range back of Blue Mud Bay, contains an inexhaustible supply of raw materials. "														
																											
93	4	April	1948	vol-93_no-04_Apr-1948_01.jpg	USA	Virginia	Virginia		37.432	-78.657	United States of America	"Sir Edwin Sandys, a Virginia Founder, Is Pictured on a Tomb"	"As a theological writer, Sandys was remarkably tolerant for his time. A Member of Parliament, he championed democracy. Manager of the Virginia Company, he won political rights for the colonists. Jefferson's ""dream of human liberty"" has been ascribed to Sandys' ideals. In Southwell Cathedral he is shown, with other members of the family, on the tomb of his father, the Archbishop of York. "														
93	4	April	1948	vol-93_no-04_Apr-1948_02.jpg	USA	Virginia	Virginia		37.432	-78.657	United States of America	"Where Colonial Virginians Studied: Ivy-clad Westminister School, in the Heart of London"	"On completion of classes these students, one bound for a distant cricket field, meet almost in the shadow of Parliament's Victoria Tower. Richard Hakluyt, historian of colonization times, attended Westminster. "														
93	4	April	1948	vol-93_no-04_Apr-1948_03.jpg	USA	Virginia	Virginia		37.432	-78.657	United States of America	"Land's End, American's First and Last Sight of England, Warms Visitors with Tea"	"This spot, where the Cornwall peninsula juts into the Atlantic, is England's farthest west. Here many an America-bound settler got his last glimpse of the old country. "														
93	4	April	1948	vol-93_no-04_Apr-1948_04.jpg	USA	Virginia	Virginia		37.432	-78.657	United States of America	"In Little Gidding Churchyard, Huntingdonshire, Lie Two Champions of Virginia"	"After dissolution of the Virginia Company, the brothers Nicholas and John Ferrar retired to a religious community here and prayed for the New World colony which they had helped to guide. John's daughter, born in Little Gidding, was named Virginia that she might remind him of the Jamestown endeavor. Parliament disbanded the Ferrar community in 1647. Its old farm cottages are no more, but the church, one of England's smallest, remains a shrine to American pilgrims."														
93	4	April	1948	vol-93_no-04_Apr-1948_05.jpg	India	Kashmir	Kashmir		33.278	75.341	India	"Streets Cramped, Houses Jumbled, Kashmir's Capital Is Like a Medieval European City"	"Here minarets resemble spires and mosques are built of wood; three may be counted on the right bank. Hari Parbat, the hill on the right, is crowned with a fort."														
93	4	April	1948	vol-93_no-04_Apr-1948_06.jpg	India	Kashmir	Kashmir		33.278	75.341	India	"Riverman's Workshop and HOme Is HIs Barge, Which He Poles on the Jhelum"	"Houseboats line the opposite shore, one connected to its cookboat by gangplank. Europeans choose houseboats because they may not own Kashmir real estate. They have compensations. Without bothering to pack, they may move at any time the fancy strikes. Many moor beneath shady trees."														
93	4	April	1948	vol-93_no-04_Apr-1948_07.jpg	India	Kashmir	Kashmir		33.278	75.341	India	"Heart-shaped Paddles Drive the Gondola Good Fortune, Carrying Three English Passengers"	Many Yanks on furlough rode Srinagar's shikaras during wartime. They enjoyed one comfort which even the luxury-loving Moguls never knew-innerspring cushions. Some water taxis bear names such as Mae West with Full Spring Seats and Dancing Girl with Full Spring Seats.														
93	4	April	1948	vol-93_no-04_Apr-1948_08.jpg	India	Kashmir	Kashmir		33.278	75.341	India	"All the Comforts of Home, Including a God, Brighten a Retired Couple's Houseboat"	"In November, 1947, when Pakistan tribesmen raided Kashmir, some Europeans refused to flee because RAF planes barred their dogs. This Englishman, a member of the National Geographic Society, observed the photographer's truck and invited him for tea. His houseboat once belonged to a maharaja."														
93	4	April	1948	vol-93_no-04_Apr-1948_09.jpg	India	Kashmir	Kashmir		33.278	75.341	India	"Doctor's Large Needle Brings a Wince of Pain, but It's Better than Cholera"	"Cholera, scourge of Kashmir, breaks out every few years. The great epidemic of 1892, which reached Great Britain and the United States, took the lives of 11,700 Kashmiris. Entire villages were ruined, farming areas were abandoned, and all business was stopped. Now the State tries to wipe out the pestilence with inoculations. These Srinagar boys volunteered. By contaminating food and drink, the housefly spreads the cholera microorganism."														
																											
93	5	May	1948	vol-93_no-05_May-1948_01.jpg	Indonesia	Java	Java		-7.615	110.712	Indonesia	To Market in Baskets Go Pigs from Bali	"On a wharf at Tandjoengpriok, seaport for Batavia, a Chinese prepares a slingload of live, squealing porkers for transshipment to Singapore. Thus neatly packaged, thousands of pigs made long sea voyages before the war, with Chinese attendants to feed and water them. Livestock is scarce in Indonesia today. "														
93	5	May	1948	vol-93_no-05_May-1948_02.jpg	Indonesia	Java	Java		-7.615	110.712	Indonesia	"For Cool Sleeping in Humid Java, Nothing Beats a ""Dutch Wife"""	"The girls, resting in their bedroom, straddle kapok-filled rolkussen, or round cushions (Dutch Wives), which absorb perspiration. Netherlanders follow this custom throughout their tropical empire. Even those living in the United States find the bolsters a comfort in summertime."														
93	5	May	1948	vol-93_no-05_May-1948_03.jpg	Indonesia	Java	Java		-7.615	110.712	Indonesia	A New Look Results when East Meets West	"This Soerabaja businessman, weighing cool comfort against the dictates of fashion, compromises between Javanese and European dress. Over his flowered saron and open-toed sandals he wears Western-style clothes and sun helmet. Bicycles are a popular form of transport in less hilly parts of Java. "														
93	5	May	1948	vol-93_no-05_May-1948_04.jpg	Indonesia	Java	Java		-7.615	110.712	Indonesia	Floral Wonders Surround the Governor General's Snow-white Palace at Buitenzorg	"Victoria water lilies, with pads like floating piecrusts, and lotus plants adorn the reflecting pool. Japanese scientists used laboratories of the adjoining Botanical Gardens during the 3-year occupation of Java. The mansion, neglected during the war and the ensuing conflict between Netherlands and Indonesian Republican forces, recently became headquarters of the Dutch garrison of Buitenzorg, 30 miles south of Batavia."														
																											
94	1	July	1948	vol-94_no-01_Jul-1948_01.jpg	USA	Hudson	Hudson		42.253	-73.791	United States of America	"Uncle Sam's ""Medicine"" for Ailing Europe Lies Heaped on New Jersey Railroad Piers"															
94	1	July	1948	vol-94_no-01_Jul-1948_02.jpg	USA	Hudson	Hudson		42.253	-73.791	United States of America	"Legend Says Yankee-Doodle Was Written on the Well Curb of Fort Crailo, Rensselaer"	During the French and Indian War a British Army surgeon is supposed to have composed the verses as he watched raw provincial militiamen drilling in motley garb. Later their sons proudly sang the derisive words as a marching song.														
94	1	July	1948	vol-94_no-01_Jul-1948_03.jpg	USA	Hudson	Hudson		42.253	-73.791	United States of America	"At the Mouth of the Hudson Stands Miss Liberty, Holding Her Torch 300 Feet Aloft"	"Some 170 steps lead visitors through her feet to the spiked crown; to perspiring parents conducting demanding offspring they seem endless. Gitt of the French people, the statue was shipped across the Atlantic in 1885."														
94	1	July	1948	vol-94_no-01_Jul-1948_04.jpg	USA	Hudson	Hudson		42.253	-73.791	United States of America	"Fort Crailo, a Rensselaer Show Place, Preserves a Dutch Colonial Flavor"	"An old record says: ""The small stone fort was built at the order of the first Patroon as defense the hostile Mohicans."" A cellar stone bears the inscription ""1642."""														
94	1	July	1948	vol-94_no-01_Jul-1948_05.jpg	USA	Hudson	Hudson		42.253	-73.791	United States of America	"Saratoga Beauties, Obviously Not Healtli Seekers, Drink at a Medicinal Spring"	"The springs' healthful qualities were known to Indians and wild animals long before white men began to exploit them in 1774. In mid-Victorian America Saratoga became the fashionable ""Queen of the Spas."""														
94	1	July	1948	vol-94_no-01_Jul-1948_06.jpg	Ceylon Island				7.873	80.772	Sri Lanka	A Kandy Chief Glitters with Gold	"Gold gleams from his jacket of heavy brocade and enormous puffed sleeves. Staff and sword are of gold. Yards of silk wind around his waist in a sash and taper almost to his ankles. Kandy was an ancient capital of Ceylon. DUring the wars with the Portuguese and Dutch, before the days of British rule, nearly all of its buildings were burned except the temples and royal residence. "														
94	1	July	1948	vol-94_no-01_Jul-1948_07.jpg	Ceylon Island				7.873	80.772	Sri Lanka	A WAC Sergeant and Sinhalese Friends Compare Headgear	"American troops manning two air bases in Ceylon during World War II became well acquainted with the islanders. The 1310th Base Unit of the China-India-Burma Air Transport Corps operated one base as a way station on the route from India to Australia and the Philippines; the other was used as a shuttle point for tactical aircraft. Each had a 6,000-foot strip."														
94	1	July	1948	vol-94_no-01_Jul-1948_08.jpg	Ceylon Island				7.873	80.772	Sri Lanka	"Sinhalese, Tea Growers for a Century, Finally Learn to Drink It"	"The British introduced tea growing to Ceylon in 1840. Now the island is the world's second largest producer of tea. Few of the islanders drank the beverage until recently, when it was popularized by mobile canteens such as this, which serve it by the cup in market places."														
																											
94	3	Sep	1948	vol-94_no-03_Sep-1948_01.jpg	USA	Navajo Nation	Navajo Nation	Naabeehó Bináhásdzo	36.067	-109.188	United States of America	"Will I Look as Well 1,500 Years from Now?"	"A Mesa Verde visitor calls on ""Esther,"" one of the best preserved mummies ever found in the dry Southwest. Her skin is unbroken except for a small patch just below each knee. It is light brown in color with a warm reddish tone that could have been the young lady's actual complexion in life. The mummy weighs 16 pounds, which represents Esther without her original moisture."														
94	3	Sep	1948	vol-94_no-03_Sep-1948_02.jpg	USA	Navajo Nation	Navajo Nation	Naabeehó Bináhásdzo	36.067	-109.188	United States of America	Indian Folklore Is Sandoval Begay's Specialty	"This patriarch leads a group of Navajos in singing and dancing around a nightly campfire in Mesa Verde National Park. He also tends a cornfield on the mesa top near Cliff Palace and helps maintain the park grounds. Son of a famous old Navajo judge, Sandoval wears a bright gold shirt, yellow headbank, and turquoise necklace and earrings."														
94	3	Sep	1948	vol-94_no-03_Sep-1948_03.jpg	USA	Navajo Nation	Navajo Nation	Naabeehó Bináhásdzo	36.067	-109.188	United States of America	"Gazing from Lotty Mesa Top, Modern Man May Turn the Clock Back to Stone Age America"	"Below the rock platform lies Navajo Canyon, one of many that seam Colorado's ""Green table,"" or mesa verde in Spanish. From this point, near the edge of the Consolidated Ute Indian Reservation, many cave villages can be seen. Cliff Dwellers climbed to the flat top of the mesa to till their fields and hunt game."														
94	3	Sep	1948	vol-94_no-03_Sep-1948_04.jpg	USA	Navajo Nation	Navajo Nation	Naabeehó Bináhásdzo	36.067	-109.188	United States of America	Parts of Four States Unfold in Verdant Panorama below Mesa Verde's Precipitous North Face	"Colorado, Utah, New Mexico, and Arizona meet a few miles from this spot. The road leading from the cliff ruins curves around the Knife Edge. Wild flowers are never picked except, as here, by naturalists for the park museum. "														
94	3	Sep	1948	vol-94_no-03_Sep-1948_05.jpg	USA	Navajo Nation	Navajo Nation	Naabeehó Bináhásdzo	36.067	-109.188	United States of America	Navajo Canyon's Overhanging Rim Forms a Massive Canopy for Square Tower House	"At least 125 Cliff Dwellers lived in this cave village of 60 rooms and eight kivas. On flat roofs, now missing, women ground corn and bent over cooking fires. Square Tower was built between 1204 and 1246 of our era."														
94	3	Sep	1948	vol-94_no-03_Sep-1948_06.jpg	USA	Navajo Nation	Navajo Nation	Naabeehó Bináhásdzo	36.067	-109.188	United States of America	From Primitive Navajo Looms Come Bright-hued Blankets for Mesa Verde Visitors	"In a brush shelter before Spruce Tree Lodge, mother weaves while her daughters card and spin wool. Navajos are not related to the departed Cliff Dwellers. They come to Mesa Verde each summer from their reservation. "														
																											
94	4	Oct	1948	vol-94_no-04_Oct-1948_01.jpg	India	Rajputana	Rajputana		28.731	77.022	India	"Indians, Young and Old, Thrill to the Notes of a Street Musician's Sitar"	They halt outside a gaily decorated bazaar in Bund to hear a performance on this popular Indian stringed instrument. The modern mural at left shows how Rajputana has accepted the airplane without discarding the elephant.														
94	4	Oct	1948	vol-94_no-04_Oct-1948_02.jpg	India	Rajputana	Rajputana		28.731	77.022	India	So Scarce Is Water that Housewives March a Mile and Back with Vessels of Brass or Clay on Their Heads	"Bound for a lake outside Jaisalmer, these women pass the National Geographic Society's photographic-survey car. Originally a United States Army ambulance, the car was bought by The Society from the Indian Government at a surplus war material storage yard in Calcutta. Mr. Wentzel converted it into a combination mobile headquarters, photographic supply house, and hotel! In it he has been traveling extensively for The Society across the length and breadth of India and Pakistan."														
94	4	Oct	1948	vol-94_no-04_Oct-1948_03.jpg	India	Rajputana	Rajputana		28.731	77.022	India	"A Trumpet Flourish Calls Jaipur, Rose-pink City, to the Gangor Festival"	"Centuries-old tradition is observed in the annual rite. held in honor of Gauri, the goddess of abundance. Crack Camel Corpsmen have a place of honor in the elaborate procession which will pass along paved streets 111 feet wide. The city's main avenues. laid out with mathematical precision, are flanked by palaces of Oriental fantasy. Houses, towers, and temples all are of one color-rose."														
